MatchtypeId,CompName,date,matchid,battingclubid,overs,Phase3idStar,Phase3idStarPhrase,Phase4id,Phase4idPhrase,batruns,0s,1s,2s,3s,4s,6s,StrikerName,PaceorSpin,BowlingTypeGroup,Batwkts,LengthX,LengthY,HeightX,HeightY,StrikerBattingType,WWregion63,StrikerBattingType
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,13.2,2,7 to 15,3,11 to 16,6,0,0,0,0,0,1,Abhishek Sharma,2,6,0,219,555,352,373,2,21,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,13.3,2,7 to 15,3,11 to 16,4,0,0,0,0,1,0,Abhishek Sharma,2,6,0,304,467,394,352,2,19,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,13.4,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Abhishek Sharma,2,6,0,201,473,329,381,2,21,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,13.5,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Sumit Sharma,2,6,0,167,549,267,349,1,6,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,13.6,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Sumit Sharma,2,6,0,165,538,285,347,1,19,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,14.1,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Sumit Sharma,2,3,0,NULL,NULL,0,0,1,23,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,14.2,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Abhishek Sharma,2,3,0,218,538,347,355,2,19,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,14.3,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Sumit Sharma,2,3,0,82,505,220,344,1,22,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,14.4,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Abhishek Sharma,2,3,0,248,571,357,372,2,20,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,14.5,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Sumit Sharma,2,3,0,100,571,225,355,1,20,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,14.6,2,7 to 15,3,11 to 16,6,0,0,0,0,0,1,Abhishek Sharma,2,3,0,211,566,320,341,2,22,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,15.1,3,16 to 20,3,11 to 16,6,0,0,0,0,0,1,Sumit Sharma,1,1,0,192,867,370,306,1,18,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,15.2,3,16 to 20,3,11 to 16,1,0,1,0,0,0,0,Sumit Sharma,1,1,0,110,790,226,320,1,21,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,15.3,3,16 to 20,3,11 to 16,1,0,1,0,0,0,0,Abhishek Sharma,1,1,0,252,686,355,328,2,19,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,15.4,3,16 to 20,3,11 to 16,1,0,1,0,0,0,0,Sumit Sharma,1,1,0,156,812,279,317,1,19,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,15.5,3,16 to 20,3,11 to 16,2,0,0,1,0,0,0,Abhishek Sharma,1,1,0,242,747,333,332,2,14,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,15.6,3,16 to 20,3,11 to 16,0,1,0,0,0,0,0,Abhishek Sharma,1,1,0,267,308,377,400,2,11,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,16.1,3,16 to 20,4,17 to 20,0,0,0,0,0,0,0,Sumit Sharma,1,1,0,234,133,371,364,1,1,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,16.1,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Sumit Sharma,1,1,1,99,1021,243,270,1,19,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,16.2,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Madhav Pathania,1,1,0,311,462,394,368,2,20,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,16.3,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Abhishek Sharma,1,1,0,239,916,347,265,2,22,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,16.3,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Abhishek Sharma,1,1,0,331,949,392,257,2,1,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,16.4,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Abhishek Sharma,1,1,0,274,292,369,408,2,11,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,16.5,3,16 to 20,4,17 to 20,6,0,0,0,0,0,1,Madhav Pathania,1,1,0,244,884,312,295,2,23,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,16.6,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Madhav Pathania,1,1,0,352,577,428,364,2,19,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,17.1,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Madhav Pathania,1,1,0,209,94,325,373,2,22,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,17.2,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Abhishek Sharma,1,1,1,210,642,328,346,2,9,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,17.3,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Yuvi Goyal,1,1,0,210,747,321,313,2,11,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,17.4,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Madhav Pathania,1,1,0,218,664,319,344,2,15,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,17.5,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Yuvi Goyal,1,1,0,223,845,320,291,2,20,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,17.6,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Madhav Pathania,1,1,0,244,757,349,344,2,22,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,18.1,3,16 to 20,4,17 to 20,2,0,0,1,0,0,0,Madhav Pathania,1,1,0,292,138,369,386,2,21,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,18.2,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Madhav Pathania,1,1,0,299,1042,377,254,2,1,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,18.3,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Madhav Pathania,1,1,0,316,768,370,352,2,15,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,18.4,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Yuvi Goyal,1,1,1,322,977,408,292,2,11,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,18.5,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Ayush Goyal,1,1,0,220,593,357,386,1,19,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,18.6,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Madhav Pathania,1,1,0,202,286,325,401,2,22,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,19.1,3,16 to 20,4,17 to 20,4,0,0,0,0,1,0,Madhav Pathania,1,1,0,223,352,340,388,2,21,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,19.2,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Madhav Pathania,1,1,0,242,697,338,311,2,23,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,19.3,3,16 to 20,4,17 to 20,4,0,0,0,0,1,0,Ayush Goyal,1,1,0,192,434,319,392,1,20,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,19.4,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Ayush Goyal,1,1,0,100,900,257,277,1,9,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,19.4,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Ayush Goyal,1,1,0,195,659,340,335,1,21,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,19.5,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Madhav Pathania,1,1,0,262,916,347,275,2,22,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,19.6,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Ayush Goyal,1,1,0,179,664,316,302,1,1,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,Arjun Rajput,0,NULL,0,NULL,NULL,NULL,NULL,2,0,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,Ashwani Kumar,0,NULL,0,NULL,NULL,NULL,NULL,2,0,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33250,4434,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,Vinay Choudhary,0,NULL,0,NULL,NULL,NULL,NULL,2,0,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33249,4433,0.1,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Harnoor Singh Pannu,2,4,0,170,593,341,338,2,21,2
13,Sher-E-Punjab T20 series 2024,18-06-2024,33249,4433,0.2,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Manvir Singh Heer,2,4,0,144,505,296,359,1,7,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33249,4433,0.3,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Manvir Singh Heer,2,4,0,174,122,294,389,1,14,1
13,Sher-E-Punjab T20 series 2024,18-06-2024,33249,4433,0.4,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Harnoor Singh Pannu,2,4,0,159,637,317,344,2,21,2
